investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_id
INV001190,2024-01-04,118636,SIP,9909,Maharashtra,Mumbai,T30,26-35,Male,15.6,Mandate,Verified,TX_000213
INV004939,2024-01-04,118635,SIP,25211,Punjab,Amritsar,B30,18-25,Male,4.7,Cheque,Verified,TX_000214
INV004896,2024-01-04,148567,LUMPSUM,22023,Uttar Pradesh,Agra,B30,18-25,Female,3.5,Mandate,Verified,TX_000215
INV004682,2024-01-04,120841,SIP,571,Telangana,Hyderabad,T30,26-35,Female,8.7,Mandate,Verified,TX_000216
INV002891,2024-01-04,120842,SIP,2202,Haryana,Faridabad,B30,36-45,Female,56.5,Cheque,Verified,TX_000217
INV002400,2024-01-04,120506,SIP,11693,Punjab,Chandigarh,T30,36-45,Male,15.5,Cheque,Verified,TX_000218
INV004138,2024-01-04,119094,SIP,827,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Mandate,Verified,TX_000219
INV003489,2024-01-04,149323,SIP,11426,Rajasthan,Udaipur,B30,26-35,Male,11.4,UPI,Verified,TX_000220
INV004602,2024-01-04,120504,SIP,28337,Delhi,Noida,T30,26-35,Female,9.4,Cheque,Verified,TX_000221
INV004593,2024-01-04,120506,LUMPSUM,65501,Punjab,Amritsar,B30,26-35,Male,13.7,Net Banking,Verified,TX_000222
INV003394,2024-01-04,149322,SIP,13339,West Bengal,Kolkata,T30,26-35,Male,14.6,Mandate,Verified,TX_000223
INV002056,2024-01-04,119551,SIP,5980,Madhya Pradesh,Bhopal,B30,18-25,Female,3.4,Mandate,Verified,TX_000224
INV004770,2024-01-04,125497,SIP,8263,Gujarat,Surat,T30,18-25,Female,5.2,Net Banking,Verified,TX_000225
INV002862,2024-01-04,119092,SIP,1123,Telangana,Hyderabad,T30,56+,Male,72.7,Mandate,Verified,TX_000226
INV003414,2024-01-04,149322,SIP,2730,Maharashtra,Pune,T30,36-45,Female,20.3,Cheque,Verified,TX_000227
INV000803,2024-01-04,120505,SIP,4906,Karnataka,Mysore,B30,26-35,Female,20.6,Cheque,Verified,TX_000228
INV004353,2024-01-04,120844,LUMPSUM,20266,Uttar Pradesh,Agra,B30,56+,Male,31.2,UPI,Verified,TX_000229
INV001553,2024-01-04,120844,REDEMPTION,125745,Delhi,Noida,T30,26-35,Male,23.5,Cheque,Verified,TX_000230
INV003579,2024-01-04,119599,LUMPSUM,518933,West Bengal,Kolkata,T30,18-25,Male,4.6,Net Banking,Verified,TX_000231
INV003410,2024-01-04,149324,SIP,1826,Madhya Pradesh,Indore,T30,26-35,Male,7.7,UPI,Verified,TX_000232
INV003409,2024-01-04,125497,REDEMPTION,255163,Karnataka,Mysore,B30,46-55,Male,44.2,Net Banking,Verified,TX_000233
INV002554,2024-01-04,102885,SIP,8997,Madhya Pradesh,Bhopal,B30,18-25,Male,5.4,Net Banking,Verified,TX_000234
INV004059,2024-01-04,120843,SIP,7638,Maharashtra,Pune,T30,26-35,Female,17.0,Net Banking,Verified,TX_000235
INV000639,2024-01-04,149322,LUMPSUM,286253,Tamil Nadu,Coimbatore,B30,18-25,Female,3.6,UPI,Verified,TX_000236
INV002219,2024-01-04,120504,SIP,5981,Karnataka,Mysore,B30,26-35,Male,6.9,Mandate,Verified,TX_000237
INV002960,2024-01-04,119120,SIP,15426,Madhya Pradesh,Indore,T30,36-45,Male,57.1,Cheque,Verified,TX_000238
INV003342,2024-01-04,100025,REDEMPTION,345140,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,TX_000239
INV002748,2024-01-04,119120,SIP,533,Punjab,Amritsar,B30,26-35,Male,7.8,Net Banking,Verified,TX_000240
INV004880,2024-01-04,125497,SIP,6167,Punjab,Chandigarh,T30,26-35,Male,6.3,UPI,Verified,TX_000241
INV002436,2024-01-04,149322,SIP,5899,Gujarat,Surat,T30,46-55,Male,28.8,Net Banking,Verified,TX_000242
INV002659,2024-01-04,125497,REDEMPTION,218077,Madhya Pradesh,Bhopal,B30,36-45,Female,56.5,Mandate,Verified,TX_000243
INV003196,2024-01-04,101207,SIP,2483,West Bengal,Kolkata,T30,26-35,Female,20.1,UPI,Verified,TX_000244
INV000874,2024-01-04,120844,SIP,1162,Tamil Nadu,Chennai,T30,56+,Male,19.1,Net Banking,Verified,TX_000245
INV000386,2024-01-04,119093,SIP,57205,Haryana,Faridabad,B30,36-45,Male,14.2,Net Banking,Verified,TX_000246
INV001536,2024-01-04,119598,SIP,1762,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,TX_000247
INV002642,2024-01-04,148568,SIP,911,Haryana,Gurugram,T30,46-55,Female,48.8,UPI,Verified,TX_000248
INV004452,2024-01-05,149324,SIP,4901,Rajasthan,Udaipur,B30,26-35,Male,17.6,Net Banking,Verified,TX_000249
INV003171,2024-01-05,120505,SIP,5100,Rajasthan,Jaipur,T30,36-45,Female,16.3,Cheque,Verified,TX_000250
INV000926,2024-01-05,120507,SIP,7278,Delhi,New Delhi,T30,36-45,Male,46.1,Mandate,Verified,TX_000251
INV001070,2024-01-05,120843,SIP,52410,Tamil Nadu,Coimbatore,B30,26-35,Male,11.9,Cheque,Verified,TX_000252
INV004919,2024-01-05,100033,LUMPSUM,243656,Telangana,Hyderabad,T30,26-35,Male,6.6,Cheque,Verified,TX_000253
INV002656,2024-01-05,118636,LUMPSUM,265566,Tamil Nadu,Coimbatore,B30,26-35,Male,9.6,Mandate,Verified,TX_000254
INV003072,2024-01-05,119094,SIP,28652,Tamil Nadu,Coimbatore,B30,18-25,Male,3.8,UPI,Verified,TX_000255
INV003846,2024-01-05,102886,REDEMPTION,8986,Uttar Pradesh,Agra,B30,46-55,Female,44.2,Mandate,Verified,TX_000256
INV004400,2024-01-05,120841,LUMPSUM,522907,Uttar Pradesh,Agra,B30,26-35,Male,19.5,Cheque,Verified,TX_000257
INV003028,2024-01-05,100033,SIP,7663,Tamil Nadu,Chennai,T30,26-35,Female,12.8,Cheque,Verified,TX_000258
INV004733,2024-01-05,149323,SIP,822,Telangana,Hyderabad,T30,18-25,Male,5.4,Cheque,Verified,TX_000259
INV002610,2024-01-05,100016,SIP,4252,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified,TX_000260
INV000476,2024-01-05,100033,SIP,47424,Gujarat,Surat,T30,46-55,Female,21.2,Net Banking,Verified,TX_000261
INV003516,2024-01-05,118635,LUMPSUM,363022,Delhi,Gurugram,T30,36-45,Female,14.0,Mandate,Verified,TX_000262
INV000181,2024-01-05,118633,SIP,8019,Uttar Pradesh,Lucknow,T30,36-45,Male,36.2,Cheque,Verified,TX_000263
INV002225,2024-01-05,120844,SIP,2284,Punjab,Amritsar,B30,46-55,Male,86.2,Mandate,Verified,TX_000264
INV003251,2024-01-05,149324,LUMPSUM,341468,Tamil Nadu,Coimbatore,B30,36-45,Female,52.4,Net Banking,Verified,TX_000265
INV003193,2024-01-05,119599,SIP,4260,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified,TX_000266
INV004998,2024-01-05,120844,LUMPSUM,295114,Gujarat,Ahmedabad,T30,36-45,Male,24.2,Net Banking,Verified,TX_000267
INV004981,2024-01-05,149323,SIP,7677,Haryana,Faridabad,B30,18-25,Male,3.5,Net Banking,Verified,TX_000268
INV003075,2024-01-05,100025,SIP,8649,Delhi,Gurugram,T30,46-55,Male,83.5,Net Banking,Verified,TX_000269
INV001651,2024-01-05,149323,SIP,6844,Gujarat,Ahmedabad,T30,18-25,Male,4.1,UPI,Verified,TX_000270
INV004478,2024-01-05,101206,REDEMPTION,308976,Delhi,New Delhi,T30,26-35,Male,13.8,Mandate,Verified,TX_000271
INV004743,2024-01-05,119092,SIP,15224,Maharashtra,Nashik,B30,36-45,Male,18.7,Mandate,Verified,TX_000272
INV003198,2024-01-05,120843,SIP,46712,Uttar Pradesh,Lucknow,T30,46-55,Female,37.0,Net Banking,Verified,TX_000273
INV003076,2024-01-05,120507,REDEMPTION,197940,Haryana,Gurugram,T30,26-35,Male,20.2,UPI,Verified,TX_000274
INV003427,2024-01-05,118633,REDEMPTION,193289,West Bengal,Kolkata,T30,18-25,Male,4.4,UPI,Verified,TX_000275
INV003505,2024-01-05,148568,REDEMPTION,13457,West Bengal,Kolkata,T30,56+,Female,53.5,UPI,Verified,TX_000276
INV001811,2024-01-05,119552,LUMPSUM,48636,Punjab,Amritsar,B30,18-25,Male,7.8,Net Banking,Verified,TX_000277
INV000762,2024-01-05,101208,LUMPSUM,141489,Delhi,Gurugram,T30,36-45,Female,29.8,Net Banking,Verified,TX_000278
INV001930,2024-01-05,125497,SIP,1092,Tamil Nadu,Chennai,T30,26-35,Female,8.8,Mandate,Verified,TX_000279
INV000535,2024-01-05,118636,SIP,26387,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Cheque,Verified,TX_000280
INV000642,2024-01-05,119092,REDEMPTION,413094,Gujarat,Surat,T30,26-35,Male,15.6,Mandate,Verified,TX_000281
INV003641,2024-01-05,120505,SIP,6819,Telangana,Hyderabad,T30,26-35,Female,13.1,Net Banking,Verified,TX_000282
INV001027,2024-01-05,119552,REDEMPTION,347503,West Bengal,Kolkata,T30,46-55,Female,62.7,Net Banking,Verified,TX_000283
INV000058,2024-01-05,120841,LUMPSUM,248336,Maharashtra,Mumbai,T30,26-35,Male,19.9,Net Banking,Verified,TX_000284
INV004257,2024-01-05,119094,REDEMPTION,301471,Telangana,Hyderabad,T30,36-45,Male,22.0,Mandate,Pending,TX_000285
INV004889,2024-01-05,149323,LUMPSUM,330076,Rajasthan,Jaipur,T30,46-55,Male,34.5,Mandate,Verified,TX_000286
INV003063,2024-01-05,148569,SIP,869,Maharashtra,Mumbai,T30,36-45,Female,45.0,Net Banking,Verified,TX_000287
INV001269,2024-01-05,100033,LUMPSUM,432672,Maharashtra,Mumbai,T30,26-35,Male,14.4,UPI,Pending,TX_000288
INV003937,2024-01-05,102885,LUMPSUM,451983,Maharashtra,Nashik,B30,56+,Male,31.8,Net Banking,Verified,TX_000289
INV000786,2024-01-05,119095,SIP,1199,Madhya Pradesh,Bhopal,B30,26-35,Male,17.9,UPI,Verified,TX_000290
INV002567,2024-01-05,120842,SIP,9018,Madhya Pradesh,Indore,T30,36-45,Male,20.3,Cheque,Verified,TX_000291
INV004992,2024-01-05,101208,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,11.1,Cheque,Verified,TX_000292
INV001636,2024-01-05,119094,SIP,8674,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified,TX_000293
INV004902,2024-01-05,119552,LUMPSUM,25230,Rajasthan,Jaipur,T30,18-25,Female,6.1,Mandate,Verified,TX_000294
INV002947,2024-01-05,148569,SIP,8881,Maharashtra,Nashik,B30,46-55,Male,73.3,UPI,Verified,TX_000295
INV003795,2024-01-05,101208,SIP,4746,West Bengal,Kolkata,T30,18-25,Male,7.6,Mandate,Verified,TX_000296
INV003216,2024-01-05,119551,LUMPSUM,59528,Delhi,New Delhi,T30,36-45,Male,12.6,UPI,Verified,TX_000297
INV001629,2024-01-05,118634,LUMPSUM,26213,Madhya Pradesh,Indore,T30,26-35,Male,15.0,Cheque,Verified,TX_000298
INV002611,2024-01-05,120507,REDEMPTION,373343,West Bengal,Kolkata,T30,26-35,Male,21.5,Net Banking,Verified,TX_000299
INV004340,2024-01-05,102885,REDEMPTION,151645,Karnataka,Mysore,B30,26-35,Male,17.9,Cheque,Verified,TX_000300
INV004096,2024-01-05,101207,SIP,44821,Tamil Nadu,Coimbatore,B30,36-45,Male,57.1,Net Banking,Verified,TX_000301
INV004291,2024-01-05,149323,REDEMPTION,402785,Telangana,Hyderabad,T30,56+,Female,30.4,Net Banking,Verified,TX_000302
INV002154,2024-01-05,149324,REDEMPTION,188124,Uttar Pradesh,Lucknow,T30,36-45,Male,40.5,Mandate,Verified,TX_000303
INV004414,2024-01-05,118635,REDEMPTION,294110,Uttar Pradesh,Lucknow,T30,26-35,Male,6.6,Mandate,Verified,TX_000304
INV000854,2024-01-05,119093,SIP,2770,Karnataka,Bangalore,T30,46-55,Female,79.7,Mandate,Verified,TX_000305
INV001295,2024-01-05,119120,SIP,6736,Madhya Pradesh,Indore,T30,36-45,Male,30.8,Cheque,Verified,TX_000306
INV000461,2024-01-05,125498,SIP,10676,Punjab,Chandigarh,T30,36-45,Male,26.9,Net Banking,Pending,TX_000307
INV000065,2024-01-05,149322,REDEMPTION,89612,Maharashtra,Mumbai,T30,46-55,Female,43.2,UPI,Verified,TX_000308
INV003211,2024-01-05,101206,LUMPSUM,405816,Uttar Pradesh,Lucknow,T30,36-45,Male,55.1,Cheque,Verified,TX_000309
INV002530,2024-01-05,119093,SIP,13177,Telangana,Hyderabad,T30,36-45,Male,53.9,Cheque,Pending,TX_000310
INV004472,2024-01-05,120843,LUMPSUM,331877,West Bengal,Kolkata,T30,26-35,Female,19.1,Net Banking,Verified,TX_000311
INV000791,2024-01-05,119598,SIP,13272,Madhya Pradesh,Bhopal,B30,26-35,Male,18.4,Mandate,Verified,TX_000312
INV000797,2024-01-05,118636,REDEMPTION,372649,Rajasthan,Jaipur,T30,36-45,Female,53.7,Mandate,Verified,TX_000313
INV003744,2024-01-06,118632,LUMPSUM,123594,Karnataka,Mysore,B30,18-25,Female,4.1,Net Banking,Verified,TX_000314
INV001492,2024-01-06,119552,SIP,2167,Tamil Nadu,Chennai,T30,26-35,Male,19.6,UPI,Verified,TX_000315
INV002796,2024-01-06,101207,LUMPSUM,115644,Telangana,Hyderabad,T30,36-45,Male,48.8,UPI,Pending,TX_000316
INV001304,2024-01-06,125497,SIP,5514,Gujarat,Ahmedabad,T30,26-35,Male,21.8,Cheque,Pending,TX_000317
INV003998,2024-01-06,101208,SIP,11973,Telangana,Hyderabad,T30,26-35,Male,12.5,UPI,Verified,TX_000318
INV001058,2024-01-06,119598,LUMPSUM,33691,Uttar Pradesh,Kanpur,B30,36-45,Male,28.2,Cheque,Verified,TX_000319
INV003636,2024-01-06,119552,SIP,2299,West Bengal,Kolkata,T30,46-55,Female,94.0,Net Banking,Verified,TX_000320
INV001630,2024-01-06,119093,SIP,27077,Telangana,Hyderabad,T30,36-45,Male,15.4,Net Banking,Verified,TX_000321
INV003991,2024-01-06,120504,SIP,3089,Tamil Nadu,Chennai,T30,26-35,Female,20.9,Mandate,Verified,TX_000322
INV000668,2024-01-06,101207,SIP,2570,Telangana,Hyderabad,T30,18-25,Male,4.8,Cheque,Verified,TX_000323
INV001848,2024-01-06,148569,SIP,16080,Punjab,Chandigarh,T30,26-35,Male,10.9,Cheque,Verified,TX_000324
INV003876,2024-01-06,100033,REDEMPTION,237658,Rajasthan,Udaipur,B30,18-25,Male,5.6,Net Banking,Verified,TX_000325
INV003022,2024-01-06,101207,LUMPSUM,445481,Telangana,Hyderabad,T30,46-55,Male,60.2,Mandate,Verified,TX_000326
INV002250,2024-01-06,102887,LUMPSUM,554938,Telangana,Hyderabad,T30,36-45,Male,20.4,Mandate,Verified,TX_000327
INV004594,2024-01-06,149322,LUMPSUM,119338,Haryana,Gurugram,T30,26-35,Female,9.8,Cheque,Verified,TX_000328
INV001283,2024-01-06,119599,LUMPSUM,33527,Telangana,Hyderabad,T30,18-25,Male,4.6,Cheque,Pending,TX_000329
INV002835,2024-01-06,149322,SIP,5894,Haryana,Faridabad,B30,26-35,Male,11.2,Cheque,Verified,TX_000330
INV002776,2024-01-06,101207,SIP,989,Tamil Nadu,Coimbatore,B30,18-25,Male,5.8,Net Banking,Pending,TX_000331
INV003143,2024-01-06,120843,LUMPSUM,249341,Karnataka,Mysore,B30,18-25,Female,5.9,Cheque,Verified,TX_000332
INV003696,2024-01-06,120504,LUMPSUM,401559,Tamil Nadu,Coimbatore,B30,18-25,Female,4.0,Net Banking,Verified,TX_000333
INV000783,2024-01-06,148569,LUMPSUM,60606,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Pending,TX_000334
INV000783,2024-01-06,100033,LUMPSUM,330093,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Cheque,Verified,TX_000335
INV003060,2024-01-06,120507,SIP,10941,Rajasthan,Jaipur,T30,56+,Female,16.6,Cheque,Verified,TX_000336
INV000974,2024-01-06,120506,SIP,6150,Maharashtra,Mumbai,T30,46-55,Male,88.6,UPI,Verified,TX_000337
INV000126,2024-01-06,101207,LUMPSUM,151709,Maharashtra,Mumbai,T30,26-35,Male,19.4,Mandate,Pending,TX_000338
INV004134,2024-01-06,148569,SIP,3144,West Bengal,Kolkata,T30,36-45,Male,24.4,Mandate,Verified,TX_000339
INV001131,2024-01-06,120505,LUMPSUM,513257,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Mandate,Verified,TX_000340
INV004811,2024-01-06,120841,REDEMPTION,39649,Punjab,Amritsar,B30,26-35,Female,9.4,UPI,Verified,TX_000341
INV003691,2024-01-06,118632,SIP,1128,Haryana,Faridabad,B30,18-25,Male,3.1,Net Banking,Verified,TX_000342
INV001902,2024-01-06,120843,SIP,2179,Punjab,Chandigarh,T30,46-55,Female,22.2,Net Banking,Verified,TX_000343
INV004230,2024-01-06,120841,LUMPSUM,31627,Karnataka,Bangalore,T30,18-25,Female,7.4,Cheque,Verified,TX_000344
INV001923,2024-01-06,102886,SIP,1042,Gujarat,Surat,T30,18-25,Female,4.0,Mandate,Verified,TX_000345
INV002658,2024-01-06,120503,LUMPSUM,41413,Madhya Pradesh,Indore,T30,26-35,Female,16.8,Net Banking,Verified,TX_000346
INV001953,2024-01-06,101208,LUMPSUM,420171,Haryana,Faridabad,B30,46-55,Male,55.0,Net Banking,Verified,TX_000347
INV002565,2024-01-06,119599,LUMPSUM,63809,Rajasthan,Jaipur,T30,26-35,Male,10.0,Mandate,Verified,TX_000348
INV001770,2024-01-06,118636,LUMPSUM,138095,Telangana,Hyderabad,T30,18-25,Male,6.3,Cheque,Verified,TX_000349
INV000960,2024-01-06,120507,SIP,12641,West Bengal,Kolkata,T30,46-55,Male,90.6,Cheque,Pending,TX_000350
INV001924,2024-01-06,125497,SIP,2361,Karnataka,Bangalore,T30,18-25,Male,4.9,Net Banking,Verified,TX_000351
INV003097,2024-01-06,120842,SIP,9469,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified,TX_000352
INV000166,2024-01-06,149324,SIP,2824,Telangana,Hyderabad,T30,26-35,Male,24.4,Mandate,Verified,TX_000353
INV001870,2024-01-06,118636,SIP,57785,Madhya Pradesh,Indore,T30,26-35,Male,19.3,UPI,Verified,TX_000354
INV004329,2024-01-06,102886,SIP,2439,Haryana,Gurugram,T30,18-25,Female,7.5,Net Banking,Verified,TX_000355
INV004832,2024-01-06,119551,REDEMPTION,359828,Uttar Pradesh,Kanpur,B30,18-25,Male,3.8,Net Banking,Verified,TX_000356
INV001043,2024-01-06,149324,SIP,3166,Haryana,Gurugram,T30,18-25,Male,7.8,UPI,Verified,TX_000357
INV001656,2024-01-06,119120,REDEMPTION,357463,Madhya Pradesh,Bhopal,B30,26-35,Male,19.4,Mandate,Verified,TX_000358
INV004412,2024-01-06,148568,SIP,2615,Punjab,Amritsar,B30,26-35,Female,21.6,UPI,Verified,TX_000359
INV003040,2024-01-06,148568,SIP,1616,Karnataka,Bangalore,T30,26-35,Female,15.3,Mandate,Verified,TX_000360
INV002034,2024-01-06,120842,SIP,28965,Uttar Pradesh,Lucknow,T30,26-35,Male,10.0,UPI,Verified,TX_000361
INV004185,2024-01-06,118633,SIP,2625,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,TX_000362
INV000182,2024-01-06,120842,REDEMPTION,309923,Tamil Nadu,Chennai,T30,36-45,Male,38.1,Net Banking,Verified,TX_000363
INV004497,2024-01-06,119120,SIP,42251,Rajasthan,Jaipur,T30,26-35,Female,13.3,UPI,Verified,TX_000364
INV000163,2024-01-06,100033,SIP,26952,Uttar Pradesh,Kanpur,B30,46-55,Male,70.4,Cheque,Verified,TX_000365
INV003894,2024-01-06,119552,LUMPSUM,404974,Tamil Nadu,Coimbatore,B30,26-35,Male,14.9,Mandate,Verified,TX_000366
INV001720,2024-01-06,119094,REDEMPTION,197973,Karnataka,Mysore,B30,36-45,Male,43.6,Mandate,Verified,TX_000367
INV000104,2024-01-06,149322,SIP,29462,Madhya Pradesh,Indore,T30,26-35,Male,8.1,Cheque,Pending,TX_000368
INV002548,2024-01-06,118632,SIP,59410,Haryana,Gurugram,T30,26-35,Male,21.3,UPI,Verified,TX_000369
INV002329,2024-01-06,120842,SIP,8132,Madhya Pradesh,Indore,T30,56+,Male,51.2,Cheque,Verified,TX_000370
INV003070,2024-01-06,119092,SIP,26490,West Bengal,Kolkata,T30,26-35,Male,23.7,Cheque,Verified,TX_000371
INV003564,2024-01-06,148569,SIP,53136,Telangana,Hyderabad,T30,18-25,Male,6.8,Mandate,Verified,TX_000372
INV000408,2024-01-07,120843,REDEMPTION,118820,Punjab,Amritsar,B30,56+,Male,62.3,Net Banking,Verified,TX_000373
INV000231,2024-01-07,119095,REDEMPTION,221924,Rajasthan,Udaipur,B30,26-35,Female,22.9,Cheque,Verified,TX_000374
INV000091,2024-01-07,101208,SIP,8317,Haryana,Gurugram,T30,26-35,Male,14.6,Net Banking,Verified,TX_000375
INV001735,2024-01-07,119552,SIP,16939,Maharashtra,Pune,T30,56+,Male,41.9,Net Banking,Verified,TX_000376
INV000894,2024-01-07,100033,REDEMPTION,219820,Tamil Nadu,Coimbatore,B30,36-45,Female,32.0,Net Banking,Verified,TX_000377
INV000962,2024-01-07,120842,LUMPSUM,422124,Punjab,Chandigarh,T30,26-35,Male,24.5,Cheque,Verified,TX_000378
INV001723,2024-01-07,119094,SIP,6112,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Cheque,Verified,TX_000379
INV003085,2024-01-07,119092,REDEMPTION,181536,Delhi,Gurugram,T30,36-45,Female,29.2,UPI,Verified,TX_000380
INV003325,2024-01-07,101206,SIP,2768,Haryana,Faridabad,B30,26-35,Male,17.3,Cheque,Verified,TX_000381
INV004132,2024-01-07,119094,LUMPSUM,263193,Rajasthan,Jaipur,T30,18-25,Male,6.3,Net Banking,Verified,TX_000382
INV003322,2024-01-07,120506,SIP,4204,Rajasthan,Jaipur,T30,26-35,Male,22.7,Cheque,Verified,TX_000383
INV004841,2024-01-07,101207,SIP,592,West Bengal,Kolkata,T30,26-35,Male,21.4,Cheque,Verified,TX_000384
INV004119,2024-01-07,119551,REDEMPTION,376569,Uttar Pradesh,Kanpur,B30,26-35,Female,13.0,UPI,Verified,TX_000385
INV001476,2024-01-07,119092,SIP,10756,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Pending,TX_000386
INV000667,2024-01-07,101208,LUMPSUM,390649,Telangana,Hyderabad,T30,26-35,Male,7.5,Mandate,Verified,TX_000387
INV001689,2024-01-07,120505,LUMPSUM,473543,Haryana,Faridabad,B30,36-45,Male,40.4,Cheque,Verified,TX_000388
INV003422,2024-01-07,119598,SIP,17031,Uttar Pradesh,Lucknow,T30,26-35,Male,9.0,UPI,Verified,TX_000389
INV002471,2024-01-07,120844,SIP,1126,Punjab,Chandigarh,T30,18-25,Male,3.1,Net Banking,Verified,TX_000390
INV001274,2024-01-07,119092,LUMPSUM,136990,Maharashtra,Mumbai,T30,36-45,Female,55.7,Mandate,Verified,TX_000391
INV004336,2024-01-07,120842,LUMPSUM,117691,West Bengal,Kolkata,T30,46-55,Female,35.0,Cheque,Verified,TX_000392
INV001036,2024-01-07,149323,SIP,2621,Punjab,Chandigarh,T30,46-55,Female,40.5,Net Banking,Verified,TX_000393
INV001363,2024-01-07,118632,SIP,58920,Karnataka,Mysore,B30,56+,Male,29.4,UPI,Verified,TX_000394
INV000339,2024-01-07,120843,LUMPSUM,133844,Uttar Pradesh,Kanpur,B30,26-35,Male,22.3,Net Banking,Verified,TX_000395
INV003377,2024-01-07,148567,LUMPSUM,275934,Uttar Pradesh,Agra,B30,36-45,Male,53.9,Net Banking,Verified,TX_000396
INV002732,2024-01-07,120843,SIP,1047,Uttar Pradesh,Lucknow,T30,18-25,Male,4.5,UPI,Verified,TX_000397
INV000766,2024-01-07,148568,SIP,7948,Uttar Pradesh,Agra,B30,46-55,Male,88.1,Net Banking,Verified,TX_000398
INV004894,2024-01-07,120506,SIP,2960,Telangana,Hyderabad,T30,26-35,Female,21.0,UPI,Verified,TX_000399
INV000308,2024-01-07,119095,REDEMPTION,15648,West Bengal,Kolkata,T30,36-45,Male,52.4,UPI,Verified,TX_000400
INV000307,2024-01-07,149323,LUMPSUM,81645,Telangana,Hyderabad,T30,18-25,Male,7.8,Mandate,Verified,TX_000401
INV004258,2024-01-07,119552,REDEMPTION,57695,Gujarat,Ahmedabad,T30,36-45,Male,56.6,Cheque,Verified,TX_000402
INV003343,2024-01-07,119095,REDEMPTION,96619,Telangana,Hyderabad,T30,36-45,Male,26.0,Mandate,Verified,TX_000403
INV004639,2024-01-07,101208,REDEMPTION,396767,Rajasthan,Jaipur,T30,18-25,Female,6.0,Cheque,Verified,TX_000404
INV001491,2024-01-07,149322,SIP,4575,Tamil Nadu,Chennai,T30,56+,Male,78.5,Mandate,Verified,TX_000405
INV001006,2024-01-07,101208,SIP,2104,Tamil Nadu,Coimbatore,B30,56+,Female,75.6,Net Banking,Verified,TX_000406
INV000288,2024-01-07,118634,SIP,55146,Telangana,Hyderabad,T30,26-35,Male,10.1,Cheque,Verified,TX_000407
INV003054,2024-01-07,120843,SIP,6158,Telangana,Hyderabad,T30,56+,Female,77.1,Cheque,Verified,TX_000408
INV004349,2024-01-07,119092,LUMPSUM,416883,Haryana,Gurugram,T30,26-35,Female,9.3,UPI,Verified,TX_000409
INV003341,2024-01-07,149322,LUMPSUM,76277,Rajasthan,Jaipur,T30,26-35,Male,23.0,Cheque,Verified,TX_000410
INV004754,2024-01-07,119552,SIP,4842,Telangana,Hyderabad,T30,36-45,Female,51.5,Net Banking,Verified,TX_000411
INV002870,2024-01-07,125498,LUMPSUM,423490,Karnataka,Mysore,B30,26-35,Female,23.7,Net Banking,Verified,TX_000412
INV003411,2024-01-07,149324,SIP,2954,Tamil Nadu,Chennai,T30,26-35,Male,14.2,Net Banking,Verified,TX_000413
INV000155,2024-01-07,120506,REDEMPTION,230658,Madhya Pradesh,Bhopal,B30,26-35,Female,17.4,Net Banking,Verified,TX_000414
INV000855,2024-01-07,101206,SIP,490,Maharashtra,Pune,T30,56+,Male,57.1,Cheque,Verified,TX_000415
INV004185,2024-01-07,101206,SIP,2462,Tamil Nadu,Coimbatore,B30,46-55,Male,38.5,Cheque,Verified,TX_000416
INV002834,2024-01-07,120841,REDEMPTION,368938,West Bengal,Kolkata,T30,18-25,Male,6.9,Net Banking,Verified,TX_000417
INV004498,2024-01-07,119120,REDEMPTION,253111,Punjab,Chandigarh,T30,26-35,Male,6.7,UPI,Verified,TX_000418
INV004008,2024-01-07,101208,SIP,471,Maharashtra,Nashik,B30,46-55,Male,17.2,UPI,Verified,TX_000419
INV001602,2024-01-07,100016,SIP,17107,West Bengal,Kolkata,T30,36-45,Male,27.0,Mandate,Verified,TX_000420
INV003319,2024-01-07,102886,SIP,4604,Punjab,Chandigarh,T30,26-35,Male,12.8,Mandate,Verified,TX_000421
INV001447,2024-01-07,120841,REDEMPTION,75406,Madhya Pradesh,Indore,T30,26-35,Female,14.6,Mandate,Verified,TX_000422
INV002599,2024-01-07,149322,SIP,2827,Gujarat,Surat,T30,26-35,Male,11.4,Cheque,Verified,TX_000423
